comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,tokenized_text,sentiment_label,sentiment_score,source
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzEzMjAwNjEyMjY3MDAxNzI=,highlands,li đó giữ nhiệt được cỡ bao lâu vậy ad,0,2026-05-08 08:04:29.000000,Facebook,Đỗ Việt Quân,38,li đó giữ nhiệt được cỡ bao lâu vậy ad,li đó giữ nhiệt được cỡ bao_lâu vậy ad,Neutral,0.9983416795730592,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzE1MTk2MjcyMTYyMDk2NjQ=,highlands,khoái cái ly mới của highlands quá đi,0,2026-05-08 08:42:59.000000,Facebook,Nam Khánh,37,khoái cái ly mới của highlands quá đi,khoái cái ly mới của highlands quá đi,Neutral,1.0,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzEzMTg5NjM3ODcwMDM0MDg=,highlands,Ly Âu Lạc nhìn phát đậm chất nét Việt Nam lun á,0,2026-05-03 23:10:59.000000,Facebook,Phong An,47,ly âu lạc nhìn phát đậm chất nét việt nam lun á,ly âu_lạc nhìn phát đậm chất nét việt_nam lun á,Neutral,0.5,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2Xzk3MDA1NDExMjE3MzY2Mw==,highlands,cái ly xinh nha ;)) khoái rồi đo,0,2026-05-08 08:41:35.000000,Facebook,Trần Văn Hoàng,32,cái ly xinh nha khoái rồi đo,cái ly xinh_nha khoái rồi đo,Positive,1.0,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzE4MDM2MzA3NzA2MDk5NTE=,highlands,ai nghĩ ra trò nay cũng hay à nhen,0,2026-05-08 08:05:23.000000,Facebook,Kiều Minh Tuấn,34,ai nghĩ ra trò nay cũng hay à nhen,ai nghĩ ra_trò nay cũng hay à nhen,Positive,0.9882150888442992,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2Xzk1MTI0NzQxNzgzMTg2Mg==,highlands,mấy cái đẹp thường hết nhanh lắm :(,0,2026-05-03 23:11:05.000000,Facebook,Tuấn Linh,35,mấy cái đẹp thường hết nhanh lắm,mấy cái đẹp thường hết nhanh lắm,Negative,0.7181028723716736,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzEzMTIzNDE1MDA4MzQ5Mzk=,highlands,mang chữ N đến đâyyyy,0,2026-05-03 23:08:26.000000,Facebook,Trần Khánh Quế,21,mang chữ n đến đâyyyy,mang chữ n đến đâyyyy,Neutral,0.998303771018982,predicted
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzE0ODAzNTExOTM0OTUxMDg=,highlands,Dth mà không bị sến,0,2026-04-29 17:42:56.000000,Facebook,Thanh Trường,19,dth mà không bị sến,dth mà không bị sến,Positive,0.6339377760887146,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzMxNzkwNjcyOTU2MTE5Nzk=,highlands,Tôi thích phindi hạt dẻ cười :(,3,2026-05-04 15:12:09.000000,Facebook,Đỗ Duy Vinh,31,tôi thích phindi hạt dẻ cười,tôi thích phindi hạt_dẻ cười,Positive,0.9949982166290284,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzIwMTQxNTk1OTI4NjM5NjU=,highlands,Món này phải tên là Mát Phê Dâu,2,2026-05-04 15:07:19.000000,Facebook,Vân Lavie,31,món này phải tên là mát phê dâu,món này phải tên là mát phê_dâu,Neutral,0.8968560695648193,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzk0OTE5Mzg2NDYxODc1NQ==,highlands,Phindi Match Dâu chắc lun :))) Khánh NgọcTrần Tuyết,0,2026-05-04 14:37:03.000000,Facebook,Thu Thảo,51,phindi match dâu chắc lun khánh ngọctrần tuyết,phindi match dâu chắc lun khánh_ngọctrần tuyết,Neutral,0.9946738481521606,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE1NDM1MzU0NTM4NjExNzQ=,highlands,"PhinĐi Matcha Dâu: Sự hoà quyện thua vị giữa vị dâu chua ngọt, lớp foam matcha mịn màng và cà phê phin đậm đà - tạo nên trải nghiệm bất ngờ, mới lạ cho ngày hè thêm rực rỡ Đạo Trương Thành Chiêm Tuyết Trinh",0,2026-05-04 14:37:19.000000,Facebook,Đạo Hoàng,206,phinđi matcha dâu sự hoà quyện thua vị giữa vị dâu chua ngọt lớp foam matcha mịn màng và cà phê phin đậm đà tạo nên trải nghiệm bất ngờ mới lạ cho ngày hè thêm rực rỡ đạo trương thành chiêm tuyết trinh,phinđi matcha dâu sự hòa_quyện thua_vị giữa vị dâu chua_ngọt lớp foam matcha mịn_màng và cà_phê phin đậm_đà tạo nên trải_nghiệm bất_ngờ mới_lạ cho ngày hè thêm rực_rỡ đạo_trương thành chiêm tuyết trinh,Neutral,1.0,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE5ODA2NTkyMzkyMDEzMDM=,highlands,Phindi Matcha Dâu (Kết hợp cà phê phin nhẹ + matcha + dâu tây * Có lớp kem matcha béo mịn phía trên) Quỳnh Em Diễm My Robin Son Robinn Hood,0,2026-05-04 14:42:29.000000,Facebook,Nhung DiDi,139,phindi matcha dâu kết hợp cà phê phin nhẹ matcha dâu tây có lớp kem matcha béo mịn phía trên quỳnh em diễm my robin son robinn hood,phindi matcha dâu kết_hợp cà_phê phin nhẹ matcha dâu_tây có lớp kem matcha béo mịn phía trên quỳnh em diễm my robin_son robinn hood,Neutral,0.9985278844833374,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzk2MjEzMjE4Mjg5MzY4Ng==,highlands,Sao e nhớ món này trc có rồi mà ta. Sao nay ghi là món mới c ha Jenny Phùng,0,2026-05-04 14:50:05.000000,Facebook,Thảo Đinh,75,sao e nhớ món này trc có rồi mà ta sao nay ghi là món mới c ha jenny phùng,sao e nhớ món này trc có rồi mà ta sao nay ghi là món mới c ha jenny phùng,Neutral,0.9868780970573424,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzk4NTg1Nzc4NzUzNDc2Nw==,highlands,món mới hả taaa,0,2026-05-05 09:31:25.000000,Facebook,Thuỳ Linh,15,món mới hả taaa,món mới hả taaa,Neutral,0.968759298324585,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzIzNDY0OTcxMDI1MDU1OTQ=,highlands,"PhinĐI Matcha Dâu là cái chắc luôn Hoàng Phương, Nhým",0,2026-05-04 14:40:54.000000,Facebook,Lâm Đại Mộc,53,phinđi matcha dâu là cái chắc luôn hoàng phương nhým,phinđi matcha dâu là cái chắc luôn hoàng_phương nhým,Neutral,1.0,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE4ODU2NzAwMjIxMzQyNzA=,highlands,Phindi Matcha Dâu Thai Anh AnhThu Hà Ngô,1,2026-05-04 14:03:03.000000,Facebook,Nhu Thuy,40,phindi matcha dâu thai anh anhthu hà ngô,phindi matcha dâu_thai anh anhthu_hà ngô,Neutral,0.9980632662773132,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzg2Njg3NzEzOTc2MjQ4Nw==,highlands,PhinĐi Matcha Dâu Minh AnhPhạm Thu Hiền,0,2026-05-04 14:02:45.000000,Facebook,Hoàng Nguyễn,39,phinđi matcha dâu minh anhphạm thu hiền,phinđi matcha dâu_minh anhphạm thu hiền,Neutral,0.9976531863212584,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzEyOTc1MDAwNTU2ODIyMTU=,highlands,Phindi Matcha Dâu Linh Ling Hương Tran,0,2026-05-04 14:45:02.000000,Facebook,Lan Lê,38,phindi matcha dâu linh ling hương tran,phindi matcha dâu_linh ling hương tran,Neutral,0.9956923127174376,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzEyOTIyNTU0MzU2OTQ3OTM=,highlands,"Đáp án: Phindi Matcha Dâu Siếu Cà Khịa Tường Vy Hồng Tuyết Chúc công ty sẽ phát triển mạnh mẽ hơn, thịnh vượng hơn và giữ vững vị thế dẫn đầu trong ngành của mình. Mong may mắn được hữu duyên phần quà từ Ban tổ chức để có cơ hội được trải nghiệm sản phẩm đến từ Thương Hiệu ạ ❤️",0,2026-05-04 17:09:58.000000,Facebook,Lê Nguyễn Loan Anh,278,đáp án phindi matcha dâu siếu cà khịa tường vy hồng tuyết chúc công ty sẽ phát triển mạnh mẽ hơn thịnh vượng hơn và giữ vững vị thế dẫn đầu trong ngành của mình mong may mắn được hữu duyên phần quà từ ban tổ chức để có cơ hội được trải nghiệm sản phẩm đến từ thương hiệu ạ,đáp_án phindi matcha dâu siếu cà_khịa tường vy hồng_tuyết chúc công_ty sẽ phát_triển mạnh_mẽ hơn thịnh_vượng hơn và giữ vững vị_thế dẫn_đầu trong ngành của mình mong may_mắn được hữu_duyên phần quà từ ban tổ_chức để có cơ_hội được trải_nghiệm sản_phẩm đến từ thương_hiệu ạ,Neutral,0.99712473154068,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE0Mjk0NzY0NTU1Mjk3MjM=,highlands,PhinĐI Matcha Ngờ Vờ PhờThanh TâmTrương Thị Cuc,0,2026-05-05 08:07:53.000000,Facebook,Gạo Đây,47,phinđi matcha ngờ vờ phờthanh tâmtrương thị cuc,phinđi matcha ngờ_vờ phờthanh tâmtrương_thị cuc,Neutral,1.0,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzEzMTk1NzgzOTY3NjE5MTk=,highlands,Matcha phidi dâu Huỳnh hồng Loan đàm phương linh,0,2026-05-05 04:25:26.000000,Facebook,Lien Hoang,48,matcha phidi dâu huỳnh hồng loan đàm phương linh,matcha phidi dâu huỳnh_hồng loan_đàm phương_linh,Neutral,0.9981831908226012,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE4ODkxNDY0MTUwNTkwMDE=,highlands,Phindi Matcha kem dâu Phuong Lan Phuong Cường Pháo Thủ,1,2026-05-04 14:31:50.000000,Facebook,Ngọc Thảo,54,phindi matcha kem dâu phuong lan phuong cường pháo thủ,phindi matcha kem dâu phuong lan phuong_cường pháo_thủ,Neutral,0.9985018968582152,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzEyOTAwNTk2MjY0MzY3Njk=,highlands,Trao thưởng chưa ạ,0,2026-05-05 14:36:34.000000,Facebook,Thảo Vũ,18,trao thưởng chưa ạ,trao thưởng chưa ạ,Neutral,0.9978392720222472,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE5NjEyOTc3NDEyODk2NjM=,highlands,Phindi Matcha Dâu 🍵 Team matcha quẹo đây 🫶 Nhu Thuy Phạm Linh 🧨,1,2026-05-04 14:29:14.000000,Facebook,Thai Anh Anh,63,phindi matcha dâu team matcha quẹo đây nhu thuy phạm linh,phindi matcha dâu team matcha_quẹo đây nhu_thuy phạm_linh,Neutral,0.5,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzIxMjQwNzI0MzgzODk1MzY=,highlands,Lên kèo thui,0,2026-05-05 06:33:13.000000,Facebook,Hoàng Minh,12,lên kèo thui,lên kèo thui,Neutral,0.8708708882331848,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzkyNzg2NzY1Njc0MTk4MA==,highlands,"Matchaphididâu Huỳnh Quý, Huỳnh Hồng Loan",0,2026-05-04 15:45:39.000000,Facebook,Phuong Quynh,41,matchaphididâu huỳnh quý huỳnh hồng loan,matchaphididâu huỳnh_quý_huỳnh hồng_loan,Neutral,0.5,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzEyOTQ4MTQ0MTg3MjkzNDQ=,highlands,Matcha phindin dâu tây.,0,2026-05-04 14:13:26.000000,Facebook,Thì Thì,23,matcha phindin dâu tây,matcha phindin dâu tây,Neutral,0.9842738509178162,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzgyNjI2NDA2MDU1NjUyMQ==,highlands,Matcha pindi dâu,0,2026-05-04 14:10:53.000000,Facebook,Thuu Thảoo,16,matcha pindi dâu,matcha pindi dâu,Neutral,0.998519241809845,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE1ODYxODM1MDkxNTA0MjQ=,highlands,PhinĐi Berry Matcha Lê Thị Vân Ni Yến Dung,1,2026-05-08 08:51:57.000000,Facebook,Văn Phúc,42,phinđi berry matcha lê thị vân ni yến dung,phinđi berry matcha lê_thị_vân ni yến_dung,Neutral,0.9977210164070128,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzQyMTU4MTY5MTUzMzU1MzU=,highlands,Trâu già = trà dâu?,2,2026-05-04 14:41:05.000000,Facebook,Chi Le,19,trâu già trà dâu,trâu già trà dâu,Neutral,0.9261046648025512,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzIzNTQxMzU2MTg0NDMzMDc=,highlands,Quá de phindi mat cha dâu,0,2026-05-04 14:59:57.000000,Facebook,Cường Võ,25,quá de phindi mat cha dâu,quá de phindi mat cha dâu,Negative,0.833811342716217,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzgzODQyODAwOTMxMjcxOQ==,highlands,"PhinĐI Matcha Dâu: Sự kết hợp giữa vị cà phê phin đắng nhẹ, cùng vị dịu ngọt chua của dâu tây, quyện với lớp kem bọt sữa và topping thạch matcha mềm mại Hà Văn Lộc Hà Văn Thọ",0,2026-05-04 14:21:10.000000,Facebook,Hà Ánh Thủy,174,phinđi matcha dâu sự kết hợp giữa vị cà phê phin đắng nhẹ cùng vị dịu ngọt chua của dâu tây quyện với lớp kem bọt sữa và topping thạch matcha mềm mại hà văn lộc hà văn thọ,phinđi matcha dâu sự kết_hợp giữa vị cà_phê phin đắng nhẹ cùng vị dịu ngọt_chua của dâu_tây quyện với lớp kem bọt sữa và topping thạch_matcha mềm_mại hà_văn_lộc hà_văn_thọ,Neutral,0.998720407485962,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzM0NDEwMzU3NjkzODM1MDk=,highlands,uống ko ngon như lìn,0,2026-05-05 06:38:32.000000,Facebook,Nguyễn Mạnh Đạt,20,uống không ngon như lìn,uống không ngon như lìn,Negative,0.9977376461029052,predicted
Y29tbWVudDoxMzkxMTM2ODE5NzA1OTkwXzE3OTgyMTAwNDQ3NTc1Mzk=,highlands,"Minh Thùy huhu, phindi có vị mới, nhưng ko biết bao giờ mới bán lại mơ mận tây bắc 😭😭😭",0,2026-05-04 15:29:10.000000,Facebook,Vu Ha Anh,86,minh thùy huhu phindi có vị mới nhưng không biết bao giờ mới bán lại mơ mận tây bắc,minh thùy huhu phindi có vị mới nhưng không biết bao_giờ mới bán lại mơ mận_tây bắc,Positive,1.0,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzIwODA2MzE4MzU4Mzc5MDc=,highlands,Dạ shop mang cả booth ghé Day10 ATSH 2024 giúp elm nữa ná,6,2026-03-14 17:24:33.000000,Facebook,Phượng Bé,57,dạ shop mang cả booth ghé day atsh giúp elm nữa ná,dạ_shop mang cả booth ghé day atsh giúp elm nữa ná,Neutral,0.9987288117408752,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzIwNjEwOTA0ODE0MTQ2ODI=,highlands,Mà m2 là Hi huynh Hi đệ nha=))))),0,2026-03-17 03:16:46.000000,Facebook,Rượu Nho,33,mà m là hi huynh hi đệ nha,mà m là hi_huynh hi_đệ nha,Neutral,0.9821408987045288,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzMyMDA3ODM4NDY5NzYwNTU=,highlands,Cảm ơn Highland vì đồng hành cùng anh trai ạ,1,2026-03-16 04:19:14.000000,Facebook,Pnh Love,44,cảm ơn highland vì đồng hành cùng anh trai ạ,cảm_ơn highland vì đồng_hành cùng anh_trai ạ,Positive,0.7387036681175232,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzMwNTQzMzU1MzE0NDM3NDA=,highlands,"Mê highland, mê ATSH, mê trà sen vàng",1,2026-03-15 05:27:05.000000,Facebook,Lâm Hồng,37,mê highland mê atsh mê trà sen vàng,mê highland_mê atsh mê trà_sen vàng,Positive,0.9686684608459472,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE1MTI5MTg2MzM3Njc2NTg=,highlands,bên mình có kem k ạ,0,2026-03-27 09:51:13.000000,Facebook,Quỳnh Ruco,19,bên mình có kem không ạ,bên mình có kem không ạ,Neutral,0.9973844885826112,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzEyNDE4MTcyOTgxMDYwNzU=,highlands,Làm cái cái thuận thành bắc ninh đi shop:)))))))),0,2026-03-15 08:14:00.000000,Facebook,Tran Minh,49,làm cái cái thuận thành bắc ninh đi shop,làm cái cái thuận_thành bắc_ninh đi shop,Neutral,0.8034643530845642,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzkzNTIxNDAxOTA2MjIwMg==,highlands,Mua vé anh trai say hi,0,2026-03-15 01:04:03.000000,Facebook,Trang Quynh Pham,22,mua vé anh trai say hi,mua vé anh_trai say hi,Neutral,1.0,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzExNTk1NTA4MDYxNjU4NzI=,highlands,Tốt quá cafe tỉnh táo quẩy cùng Concert ATSH nào,0,2026-03-15 02:15:09.000000,Facebook,Hoa Nguyen,48,tốt quá cafe tỉnh táo quẩy cùng concert atsh nào,tốt quá cafe tỉnh_táo_quẩy cùng concert atsh nào,Positive,0.9545155167579652,predicted
Y29tbWVudDoxMzQ5MzQ5MTY3MjE4MDg5XzkxNjc0NTk3NzY0NDUwOA==,highlands,chỗ nào cũng 1 khúc mà công ty kêu gần 😔,0,2026-03-14 13:38:48.000000,Facebook,Thao An Tran Nguyen,40,chỗ nào cũng khúc mà công ty kêu gần,chỗ nào cũng khúc mà công_ty kêu gần,Negative,0.7985453605651855,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1Xzk2ODk4NjgwNTc4NzQwNQ==,highlands,"Riêng mình thấy Bánh croissant hông ngon nha, còn 2 loại kia chưa thử, để mai thử thử bánh kem",4,2026-03-27 07:10:07.000000,Facebook,Linh Trang,94,riêng mình thấy bánh croissant hông ngon nha còn loại kia chưa thử để mai thử thử bánh kem,riêng mình thấy bánh_croissant hông ngon_nha còn loại kia chưa thử để mai thử thử bánh kem,Neutral,0.5,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE0NDYwMzUxNzcwNzMwMjQ=,highlands,Bánh lava chảy ngon nha.,1,2026-03-28 00:58:55.000000,Facebook,Thảo Lê,24,bánh lava chảy ngon nha,bánh lava chảy ngon_nha,Neutral,0.5,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE5NjU0ODI0NjE1MjA2NDk=,highlands,Năm của matcha à xốp,1,2026-03-27 05:25:34.000000,Facebook,Nguyễn Đức Duy,20,năm của matcha à xốp,năm của matcha à xốp,Neutral,0.9894921779632568,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE2ODM0NDAzMzcxMjQ4MDg=,highlands,Đào Cẩm Nhung matcha kìa c,2,2026-03-30 02:55:19.000000,Facebook,Ngọc Anh,26,đào cẩm nhung matcha kìa c,đào cẩm_nhung matcha kìa c,Neutral,0.9901536107063292,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE1OTkzMTY1NzExOTE5MTM=,highlands,Matcha -> thế giới toàn màu xanh :),1,2026-03-27 07:19:38.000000,Facebook,Vương Hùng Ngô,35,matcha thế giới toàn màu xanh,matcha thế_giới toàn màu xanh,Neutral,0.9268203973770142,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE1MTkwNjMyMjk4MDUwOTg=,highlands,Tùng em mún cái bánh kem trong hộp kiaaa,1,2026-03-27 05:06:35.000000,Facebook,Thanh Thu,40,tùng em mún cái bánh kem trong hộp kiaaa,tùng em mún cái bánh kem trong hộp kiaaa,Neutral,0.9923068881034852,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE0MjI1MDQ5MDU3NzI5MzU=,highlands,Lan Bé em nghĩ croissant matcha highland đỡ đắng hơn đấy,0,2026-03-27 13:16:41.000000,Facebook,Đỗ Trúc Linh,56,lan bé em nghĩ croissant matcha highland đỡ đắng hơn đấy,lan bé em nghĩ croissant matcha highland đỡ đắng hơn đấy,Neutral,0.7856521010398865,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE1MjMzOTk4NDk3OTA1MTM=,highlands,Quynh Anh Bui nhanh lên tau thèmm,0,2026-03-27 05:05:16.000000,Facebook,Hà Trần,33,quynh anh bui nhanh lên tau thèmm,quynh anh bui nhanh lên tau thèmm,Neutral,0.7995719909667969,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzIxMjQ2MTM5MDQ5ODkyMzQ=,highlands,ê ngon thế =₫₫₫,0,2026-03-27 05:14:33.000000,Facebook,Trần Nguyễn Ngọc Anh,15,ê ngon thế,ê ngon thế,Neutral,0.5,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzEyMzcyNTk3NTE3OTU3MTQ=,highlands,Dương Bích Ngọc mai mua choa cục dàng 🫶🏻,0,2026-03-29 16:41:23.000000,Facebook,Phong Nhat Ha,40,dương bích ngọc mai mua choa cục dàng,dương bích_ngọc mai mua choa cục_dàng,Neutral,0.8390898108482361,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1Xzk2NTUwOTYyOTIwMzc0Mw==,highlands,"Tối nay mình đã thứ món nốt món bánh thứ 3 của vũ trụ matcha, mình chọn ngon nhất là bánh matcha lava tan chảy nhé ❤️❤️❤️",0,2026-04-01 16:04:47.000000,Facebook,Ngô Mai Phương,121,tối nay mình đã thứ món nốt món bánh thứ của vũ trụ matcha mình chọn ngon nhất là bánh matcha lava tan chảy nhé,tối nay mình đã thứ món nốt món bánh_thứ của vũ_trụ matcha mình chọn ngon nhất là bánh_matcha lava tan chảy nhé,Positive,0.9927293658256532,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzIxMDU2NzMyNDAyODc2NzE=,highlands,Phan Khánh Linh thử hết đi xem sao🌝,0,2026-03-27 05:05:09.000000,Facebook,Nguyễn Ngọc Minh,35,phan khánh linh thử hết đi xem sao,phan_khánh_linh thử hết đi xem sao,Neutral,0.8738718032836914,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE0NTA1MDc0NDYyNjAyMjc=,highlands,Bánh croissant nhạt quá huhu không ngon 🥲,0,2026-03-27 13:08:43.000000,Facebook,Phuong Pham,41,bánh croissant nhạt quá huhu không ngon,bánh croissant nhạt quá huhu không ngon,Negative,0.9897885918617249,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE2NDczMzAyMzY0NjQ5NDE=,highlands,Dtn Diep nhớ món ăn diệp đạ kỉ niệm cho teo,0,2026-03-27 05:05:44.000000,Facebook,Nguyen Thi Thanh Hang,43,dtn diep nhớ món ăn diệp đạ kỉ niệm cho teo,dtn diep nhớ món ăn diệp đạ kỉ_niệm cho teo,Neutral,0.8884568810462952,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1Xzk3NTI1NTE1MTg1NjMxOQ==,highlands,Mua cho mình ăn đi bạn Như Huỳnh,0,2026-03-27 05:20:57.000000,Facebook,Hão Như Lê,32,mua cho mình ăn đi bạn như huỳnh,mua cho mình ăn đi bạn như huỳnh,Neutral,0.9885342717170716,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzkxNzE3NDIyNzc5MDI3Mw==,highlands,Vũ Yến Linh c ơii mới mới 🤣,1,2026-03-27 05:02:12.000000,Facebook,Khánh Linh,27,vũ yến linh c ơii mới mới,vũ yến_linh c ơii mới mới,Positive,0.551497220993042,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzI2MTM3MTc0NDgyNTkxNTM5,highlands,Ơ dc nha ní,0,2026-03-27 05:18:35.000000,Facebook,Kiệt Nguyễn,11,ơ được nha ní,ơ được nha ní,Neutral,0.8461583852767944,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzkyMTU5OTkzMDc2MzgzMg==,highlands,Lê Quang Huy thế giới màu xanh ạ,0,2026-03-27 08:47:04.000000,Facebook,Mỹ Linh,32,lê quang huy thế giới màu xanh ạ,lê_quang_huy thế_giới màu xanh ạ,Neutral,0.9907241463661194,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE3MjIzMjkzOTIwNzEwOTA=,highlands,Ngon nha bro,0,2026-03-27 10:49:38.000000,Facebook,Đặng Yến Nhi,12,ngon nha bro,ngon nha bro,Positive,0.982257068157196,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzEzNDg1ODE3NjM3NDUyMzU=,highlands,Ngon mỗi tội giá hơi cao 😜,0,2026-03-28 02:36:55.000000,Facebook,Thanh Thảo Ngô,26,ngon mỗi tội giá hơi cao,ngon mỗi tội giá hơi cao,Positive,0.4536667168140411,predicted
Y29tbWVudDoxMzU5OTY1NTcyODIzMTE1XzE1ODM4NTg5NTk1ODA2Mzg=,highlands,Phạm Lan m thíc sự tan chảy,0,2026-03-27 08:49:22.000000,Facebook,Ly Xinh,27,phạm lan m thíc sự tan chảy,phạm lan m thíc sự tan chảy,Neutral,0.5,predicted
Y29tbWVudDoxMzc5MDQ1NTg3NTgxNzgwXzE0OTI5ODAzMDg4NDY1MjU=,highlands,Có được ap dụng add thêm mã giảm ko ạ,0,2026-04-22 09:29:40.000000,Facebook,Nguyen Thi Hau,37,có được ap dụng add thêm mã giảm không ạ,có được ap_dụng add thêm mã giảm không ạ,Neutral,0.9949511289596558,predicted
Y29tbWVudDoxMzc5MDQ1NTg3NTgxNzgwXzgyMjMyOTk3Mzc3MDU2Mg==,highlands,cái này chup màn hình đưa cho nhân viên ạ,0,2026-04-23 09:51:09.000000,Facebook,Trà My,41,cái này chup màn hình đưa cho nhân viên ạ,cái này chup màn_hình đưa cho nhân_viên ạ,Neutral,0.9986194372177124,predicted
Y29tbWVudDoxMzc5MDQ1NTg3NTgxNzgwXzE4ODE3NTc3NjkxNjg5NDM=,highlands,ai tpm bình dương đi cùng hong,0,2026-04-22 13:44:17.000000,Facebook,Khánh Linhh,30,ai tpm bình dương đi cùng hong,ai tpm bình_dương đi cùng hong,Neutral,0.997525155544281,predicted
Y29tbWVudDoxMzc5MDQ1NTg3NTgxNzgwXzE0ODUyNzU5NDk5MjQ5ODE=,highlands,Biên hoà ko dc ah,0,2026-04-21 12:59:43.000000,Facebook,Hang Nguyen,17,biên hoà không được ah,biên_hòa không được ah,Neutral,0.9965521097183228,predicted
Y29tbWVudDoxMzc5MDQ1NTg3NTgxNzgwXzgyOTgxNTg0OTU5MDQxOQ==,highlands,Khi nào bán trà dâu tằm ạ,0,2026-04-20 15:28:16.000000,Facebook,Hàn Ni,25,khi nào bán trà dâu tằm ạ,khi nào bán trà dâu tằm ạ,Neutral,0.993398666381836,predicted
Y29tbWVudDoxMzQ4NDM2NzcwNjQyNjYyXzEyODE2MTQwMjQwMzQ0MTc=,highlands,Áp dụng cho order mang đi hay tại quầy ạ?,0,2026-04-06 15:44:41.000000,Facebook,Pham Duong,41,áp dụng cho order mang đi hay tại quầy ạ,áp_dụng cho order mang đi hay tại quầy ạ,Neutral,0.5,predicted
