comment_id,brand,comment_text,like_count,create_time,platform,clean_text,tokenized_text,processed_text,topic,ai_sentiment,ai_sentiment_confidence,ai_topic,human_sentiment
7423405512451319808,katinat,@em pé dễ thưnnn,0,2024-10-08 21:04:48,TikTok,pé dễ thưn,pé dễ thưn,pé dễ thưn,2,NEU,0.85,Khác/Chung,
7641135205261309952,phuc_long,nhìn thèm quá,0,2026-05-18 14:47:23,TikTok,nhìn thèm quá,nhìn thèm quá,thèm,2,POS,0.9,Khác/Chung,
81d6a0fff8aac17d8e89,phuc_long,PHIÊN BẢN GIỚI HẠN– BÌNH GIỮ NHIỆT PHÚC LONG 58 NĂM,0,2026-05-12 03:00:01,Facebook,phiên bản giới hạn bình giữ nhiệt phúc long 58 năm,phiên_bản giới_hạn bình_giữ nhiệt_phúc long 58 năm,phiên_bản giới_hạn bình_giữ nhiệt_phúc long 58 năm,2,NEU,0.85,Khác/Chung,
7638553458141259776,phuc_long,đúng kiểu sáng ra là phải ghé chỗ quen,0,2026-05-11 15:48:51,TikTok,đúng kiểu sáng ra là phải ghé chỗ quen,đúng kiểu sáng ra là phải ghé chỗ quen,đúng kiểu phải chỗ quen,2,NEU,0.85,Khác/Chung,
7217442296051430400,highlands,Bình nước giá bn ạ,10,2023-04-02 20:22:32,TikTok,bình nước giá bn ạ,bình nước giá bn ạ,bình giá bn,2,NEU,0.9,Giá cả/Khuyến mãi,
Y29tbWVudDo5MzczMjMxOTIzMjk4NzVfMTc2NzE0NjY3NDI2MzgzOA==,katinat,má tưởng thật :)),0,2026-04-01 04:06:33,Facebook,má tưởng thật,má tưởng thật,má tưởng thật,2,NEU,0.85,Khác/Chung,
-3664860236385019904,phuc_long,"Cả nhà mình ghi chú thêm là Từ Cầu Ba Son đi thẳng 500m quẹo phải vào N6, sau đó gửi xe ở bãi xe công viên và đi bộ theo lối đường N12 vào cuối đường trạm Waterbus sẽ gặp Phúc Long nghen 🥰🥰",0,2026-05-02 10:54:35,Facebook,"cả nhà mình ghi chú thêm là từ cầu ba son đi thẳng 500m quẹo phải vào n6, sau đó gửi xe ở bãi xe công viên và đi bộ theo lối đường n12 vào cuối đường trạm waterbus sẽ gặp phúc long nghen","cả nhà mình ghi_chú thêm là từ cầu ba son đi thẳng 500 m quẹo phải vào n6 , sau đó gửi xe ở bãi xe công_viên và đi bộ theo lối đường n12 vào cuối đường trạm waterbus sẽ gặp phúc long nghen","nhà ghi_chú thêm cầu son thẳng 500 m quẹo phải n6 , gửi xe ở bãi xe công_viên bộ lối đường n12 cuối đường trạm waterbus gặp phúc long nghen",2,NEU,0.85,Khác/Chung,
7552030742114199552,katinat,cho mình xin 1 follow với,0,2025-09-20 11:56:28,TikTok,cho mình xin 1 follow với,cho mình xin 1 follow với,xin 1 follow,2,NEU,0.85,Khác/Chung,
7227751580144690176,highlands,Sao mn kh biết thưởng thức z mình thấy ngon vãi luôn á :)),6,2023-04-30 15:07:43,TikTok,sao mọi người không biết thưởng thức vậy mình thấy ngon vãi luôn á,sao mọi người không biết thưởng_thức vậy mình thấy ngon_vãi luôn á,biết thưởng_thức ngon_vãi á,2,POS,0.9,Khác/Chung,
7596594417696929792,katinat,Tiệm mở ở tây ninh đi ạ,0,2026-01-18 14:06:19,TikTok,tiệm mở ở tây ninh đi ạ,tiệm mở ở tây_ninh đi ạ,tiệm mở ở tây_ninh,2,NEU,0.85,Khác/Chung,
7637467445296610304,phuc_long,Có hâm lại không ta,0,2026-05-08 17:34:32,TikTok,có hâm lại không ta,có hâm_lại không ta,hâm_lại ta,2,NEU,0.85,Khác/Chung,
29134f1f8859a3294dc5,katinat,Thanh DanhTruong Vu Ha Anh đối diện luôn haha,0,2026-04-28 14:00:28,Facebook,thanh danhtruong vu ha anh đối diện luôn haha,thanh danhtruong vu ha anh đối_diện luôn haha,thanh danhtruong vu ha anh đối_diện haha,2,NEU,0.85,Khác/Chung,
7614454546035470336,phuc_long,Mua như thế nào mới được bạn ơi,0,2026-03-07 17:12:46,TikTok,mua như thế nào mới được bạn ơi,mua như_thế_nào mới được bạn ơi,mua như_thế_nào,2,NEU,0.9,Hỏi đáp thông tin,
7245973160095869952,highlands,@Phm_khah khi nao t với m đi thử đi,1,2023-06-18 17:36:46,TikTok,khi nao tao với mày đi thử đi,khi nao tao với mày đi thử đi,khi nao mày,2,NEU,0.85,Khác/Chung,
8756897214713919488,phuc_long,Chơi kỳ 8/3 tới hôm nay ở đâu cũng kêu hết hàng tới sớm cũng hết chơi kỳ,0,2026-03-13 23:27:30,Facebook,chơi kỳ 8 3 tới hôm nay ở đâu cũng kêu hết hàng tới sớm cũng hết chơi kỳ,chơi kỳ 8 3 tới hôm_nay ở đâu cũng kêu hết hàng tới sớm cũng hết chơi kỳ,chơi kỳ 8 3 tới hôm_nay ở kêu hết tới sớm hết chơi kỳ,2,NEU,0.9,Dịch vụ/Cửa hàng,
58002e85fd529d2e100b,highlands,"Tận hưởng không gian mở tràn ngập gió trời, chậm rãi đón lấy nhịp thở của phố thị.",0,2026-04-19 13:02:09,Facebook,"tận hưởng không gian mở tràn ngập gió trời, chậm rãi đón lấy nhịp thở của phố thị.","tận_hưởng không_gian mở tràn_ngập gió_trời , chậm_rãi đón lấy nhịp thở của phố_thị .","tận_hưởng không_gian mở tràn_ngập gió_trời , chậm_rãi đón lấy nhịp thở phố_thị .",2,NEU,0.85,Dịch vụ/Cửa hàng,
bf6fa55cedcd1764af0c,phuc_long,Mời cả nhà thử nhaaaaaaaaaaaaaaaaaaaa,0,2026-04-01 10:30:56,Facebook,mời cả nhà thử nha,mời cả nhà thử nha,mời nhà,2,NEU,0.85,Khác/Chung,
7192418848283859968,highlands,làm sao để có được bộ bài ạ,7,2023-01-25 09:58:49,TikTok,làm sao để có được bộ bài ạ,làm_sao để có được bộ bài ạ,làm_sao bộ bài,2,NEU,0.85,Khác/Chung,
7353898236984179712,highlands,lạt má ơi lun,0,2024-04-04 13:41:22,TikTok,lạt má ơi luôn,lạt má ơi luôn,lạt má,2,NEU,0.85,Khác/Chung,
7487878361751329792,katinat,@a là của em e thèm 🥹,1,2025-03-31 14:52:34,TikTok,là của em e thèm,là của em e thèm,e thèm,2,POS,0.9,Khác/Chung,
7431551994336209920,katinat,@Giảm xuống 54kg sẽ đổi tên 🥹,1,2024-10-30 19:57:16,TikTok,xuống 54kg sẽ đổi tên,xuống 54 kg sẽ đổi tên,54 kg đổi tên,2,NEU,0.85,Khác/Chung,
7608830854445589504,highlands,tìm bộ đồ mãi k thấy a c nào có link cho e với ạ,0,2026-02-20 13:29:53,TikTok,tìm bộ đồ mãi không thấy a c nào có link cho e với ạ,tìm bộ_đồ mãi không thấy a_c nào có link cho e với ạ,tìm bộ_đồ mãi a_c link e,2,NEU,0.85,Giá cả/Khuyến mãi,
5b54b036bb58eb96ed25,highlands,,0,2026-04-24 09:00:24,Facebook,hộ chiếu được thông hành duy nhất tại highlands bến bạch đằng.,hộ_chiếu được thông_hành duy_nhất tại highlands bến bạch_đằng .,hộ_chiếu thông_hành duy_nhất bến bạch_đằng .,2,POS,0.9,Khác/Chung,
7528761870916939776,highlands,nhìn bà này giống bà 196 trong Squid game🤡,1,2025-07-19 19:01:17,TikTok,nhìn bà này giống bà 196 trong squid game,nhìn bà này giống bà 196 trong squid game,bà giống bà 196 squid game,2,NEU,0.85,Khác/Chung,
5da56102a146b21b8f17,katinat,,0,2026-05-11 09:23:12,Facebook,"sau thời gian trên, katinat xin phép không tiếp nhận thêm bất kỳ thông tin hay khiếu nại nào liên quan đến phần thưởng.","sau thời_gian trên , katinat xin phép không tiếp_nhận thêm bất_kỳ thông_tin hay khiếu_nại nào liên_quan đến phần_thưởng .","thời_gian , xin phép tiếp_nhận thêm bất_kỳ thông_tin khiếu_nại liên_quan đến phần_thưởng .",2,NEU,0.85,Khác/Chung,
7637466526275449856,phuc_long,tự nhiên đang lướt mà thấy thèm ngang,0,2026-05-08 17:31:04,TikTok,tự nhiên đang lướt mà thấy thèm ngang,tự_nhiên đang lướt mà thấy thèm ngang,tự_nhiên lướt thèm ngang,2,POS,0.9,Khác/Chung,
6f220cf802aa649695b8,katinat,"Lấy cảm hứng từ hình ảnh người phụ nữ Nam Bộ bình dị trong bộ đồ bông quen thuộc cùng sắc vàng Bông Điên Điển nở rộ mùa nước nổi, KATINAT đã khắc họa nét đẹp mộc mạc nhưng giàu sức sống qua chiếc cover “dải khăn” thuộc Bộ Sưu Tập Ly 30/4 “Dệt Gấm Vóc Tự Hào”, như một cách tôn vinh vẻ đẹp đậm tình của người con miền Tây sông nước.",0,2026-04-26 09:03:10,Facebook,"lấy cảm hứng từ hình ảnh người phụ nữ nam bộ bình dị trong bộ đồ bông quen thuộc cùng sắc vàng bông điên điển nở rộ mùa nước nổi, katinat đã khắc họa nét đẹp mộc mạc nhưng giàu sức sống qua chiếc cover dải khăn thuộc bộ sưu tập ly 30 4 dệt gấm vóc tự hào , như một cách tôn vinh vẻ đẹp đậm tình của người con miền tây sông nước.","lấy cảm_hứng từ hình_ảnh người phụ_nữ nam_bộ bình_dị trong bộ_đồ bông quen_thuộc cùng sắc vàng bông điên_điển nở_rộ mùa nước nổi , katinat đã khắc_họa nét đẹp mộc_mạc nhưng giàu sức_sống qua chiếc cover dải khăn thuộc bộ sưu_tập ly 30 4 dệt gấm_vóc tự_hào , như một_cách tôn_vinh vẻ đẹp đậm_tình của người con miền tây sông_nước .","lấy cảm_hứng hình_ảnh phụ_nữ nam_bộ bình_dị bộ_đồ bông quen_thuộc sắc vàng bông điên_điển nở_rộ mùa nổi , khắc_họa nét đẹp mộc_mạc giàu sức_sống qua chiếc cover dải khăn thuộc bộ sưu_tập ly 30 4 dệt gấm_vóc tự_hào , một_cách tôn_vinh vẻ đẹp đậm_tình con miền tây sông_nước .",2,POS,0.9,Dịch vụ/Cửa hàng,
9c0d14b23185c4bafd10,highlands,Chương trình dành cho tất cả cửa hàng tại TP.HCM (bao gồm Bình Dương và Bà Rịa Vũng Tàu).,0,2026-04-20 05:00:09,Facebook,chương trình dành cho tất cả cửa hàng tại tp.hcm bao gồm bình dương và bà rịa vũng tàu .,chương_trình dành cho tất_cả cửa_hàng tại tp.hcm bao_gồm bình_dương và bà rịa vũng tàu .,chương_trình dành tất_cả cửa_hàng tp.hcm bao_gồm bình_dương bà rịa vũng tàu .,2,NEU,0.9,Hỏi đáp thông tin,
7637467013385150464,phuc_long,Ổ lẻ thì bao nhiêu á,0,2026-05-08 17:32:54,TikTok,ổ lẻ thì bao nhiêu á,ổ_lẻ thì bao_nhiêu á,ổ_lẻ bao_nhiêu á,2,NEU,0.9,Giá cả/Khuyến mãi,
Y29tbWVudDoxMzY5NjYwMzMxODUzNjM5XzExOTU1MTA1OTI0OTA1MTk=,highlands,Mút liên tục 🤣,0,2026-04-08 06:40:30,Facebook,mút liên tục,mút liên_tục,mút liên_tục,2,NEU,0.85,Khác/Chung,
803cfcf83c3704c5f110,katinat,NGAY BÂY GIỜ TẠI ĐẦU CẦU HÀ NỘI: SẮC ĐỎ ĐÃ PHỦ KHẮP KATINAT ĐIỆN BIÊN PHỦ!!,0,2026-04-22 14:00:53,Facebook,ngay bây giờ tại đầu cầu hà nội sắc đỏ đã phủ khắp katinat điện biên phủ!!,ngay bây_giờ tại đầu cầu hà_nội sắc đỏ đã phủ khắp katinat điện_biên_phủ ! !,bây_giờ đầu cầu hà_nội sắc đỏ phủ khắp điện_biên_phủ ! !,2,NEU,0.85,Khác/Chung,
485f0db2777ad8cd7b66,katinat,"Là điểm nhấn cuối cùng trong 05 hoạ tiết nổi bật của ba miền, hình ảnh ấy không chỉ tái hiện một chất liệu thân quen của đời sống, mà còn gợi lên hơi thở ấm áp, chân thành cùng sắc màu tươi tắn của miền sông nước nghĩa tình, góp phần trọn vẹn “dệt” nên dải Gấm Vóc Tự Hào.",0,2026-04-26 09:03:10,Facebook,"là điểm nhấn cuối cùng trong 05 hoạ tiết nổi bật của ba miền, hình ảnh ấy không chỉ tái hiện một chất liệu thân quen của đời sống, mà còn gợi lên hơi thở ấm áp, chân thành cùng sắc màu tươi tắn của miền sông nước nghĩa tình, góp phần trọn vẹn dệt nên dải gấm vóc tự hào.","là điểm nhấn cuối_cùng trong 05 họa_tiết nổi_bật của ba miền , hình_ảnh ấy không_chỉ tái_hiện một chất_liệu thân_quen của đời_sống , mà_còn gợi lên hơi thở ấm_áp , chân_thành cùng sắc_màu tươi_tắn của miền sông_nước nghĩa_tình , góp_phần trọn_vẹn dệt nên dải gấm_vóc tự_hào .","điểm nhấn cuối_cùng 05 họa_tiết nổi_bật miền , hình_ảnh ấy không_chỉ tái_hiện chất_liệu thân_quen đời_sống , mà_còn gợi thở ấm_áp , chân_thành sắc_màu tươi_tắn miền sông_nước nghĩa_tình , góp_phần trọn_vẹn dệt dải gấm_vóc tự_hào .",2,NEU,0.85,Khác/Chung,
7258113536076999680,highlands,toàn đá. bán thì đắt. 2/3 là đá. còn lại thì hiểu r đấy,0,2023-07-21 10:47:47,TikTok,toàn đá. bán thì đắt. 2 3 là đá. còn lại thì hiểu rồi đấy,toàn đá . bán thì đắt . 2 3 là đá . còn lại thì hiểu rồi đấy,toàn đá . bán đắt . 2 3 đá . hiểu đấy,2,NEG,0.9,Giá cả/Khuyến mãi,
c9ddfe2189a97f8c9978,katinat,"KHĂN VÒM LÁ BẮPMÓN PHỤ KIỆN CHIỀU LÒNG NHỮNG ""KHÁCH HÀNG"" KHÓ TÍNH!!",0,2026-04-02 14:04:51,Facebook,khăn vòm lá bắpmón phụ kiện chiều lòng những khách hàng khó tính!!,khăn vòm lá bắpmón phụ_kiện chiều lòng những khách_hàng khó_tính ! !,khăn vòm lá bắpmón phụ_kiện chiều lòng khách_hàng khó_tính ! !,2,NEU,0.85,Khác/Chung,
7454489841209230336,highlands,quán có cần bàn ghế thì lh mình,0,2024-12-31 15:27:55,TikTok,quán có cần bàn ghế thì lh mình,quán có cần bàn_ghế thì lh mình,cần bàn_ghế lh,2,NEU,0.85,Dịch vụ/Cửa hàng,
7633649103072060416,katinat,bao nhiêu 1 ly vậy ạ,0,2026-04-28 10:37:30,TikTok,bao nhiêu 1 ly vậy ạ,bao_nhiêu 1 ly vậy ạ,bao_nhiêu 1 ly,2,NEU,0.9,Giá cả/Khuyến mãi,
Y29tbWVudDoxMzkyNTgwMTUyODk0OTkwXzk4MjQwODcxNDIzMjg1Mg==,highlands,Cho mình hỏi Áp dụng cho món nào vậy ạ 🤔,0,2026-05-06 13:45:28,Facebook,cho mình hỏi áp dụng cho món nào vậy ạ,cho mình hỏi áp_dụng cho món nào vậy ạ,hỏi áp_dụng,2,NEU,0.9,Hỏi đáp thông tin,
7543576617584570368,highlands,Nạn nhân từ lớp 10 đến lúc đi làm =)))) @My Ngoc Pham,1,2025-08-28 17:10:10,TikTok,nạn nhân từ lớp 10 đến lúc đi làm ngoc pham,nạn_nhân từ lớp 10 đến lúc đi làm ngoc pham,nạn_nhân lớp 10 đến ngoc pham,2,NEU,0.85,Khác/Chung,
7543444554394550272,highlands,Làm sao mà hay dữ vậy trời,0,2025-08-28 08:37:40,TikTok,làm sao mà hay dữ vậy trời,làm_sao mà hay dữ vậy trời,làm_sao dữ trời,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzg0MTA2NDI3MDc1Njk2XzEzMTA1MDcxNTQzMjQxNTY=,highlands,nghe nói số lượng không nhiều đúng Không Có Tên,0,2026-04-29 17:41:53,Facebook,nghe nói số lượng không nhiều đúng không có tên,nghe nói số_lượng không nhiều đúng không có tên,nghe nói số_lượng đúng tên,2,NEU,0.85,Khác/Chung,
7471383225345269760,highlands,đề nghị đưa lên app be,0,2025-02-15 04:03:12,TikTok,đề nghị đưa lên app be,đề_nghị đưa lên app be,đề_nghị đưa app be,2,NEU,0.85,Khác/Chung,
7621937574055870464,katinat,@Queen mùa bơ của m tới kìa,0,2026-03-27 21:10:39,TikTok,mùa bơ của mày tới kìa,mùa bơ của mày tới kìa,mùa bơ mày tới kìa,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzgxNDAyMzU0MDEyNzcwXzI0NzA1NDIyMjY3OTY5NjU=,highlands,Huỳnh Khánh Ly tới nữa nè,0,2026-04-23 22:47:59,Facebook,huỳnh khánh ly tới nữa nè,huỳnh_khánh_ly tới nữa nè,huỳnh_khánh_ly tới nè,2,NEU,0.85,Dịch vụ/Cửa hàng,
7474843183379529728,highlands,@SN Shop @Thuyrnef bắt trend phết mà,0,2025-02-24 11:49:37,TikTok,shop bắt trend phết mà,shop bắt trend_phết mà,shop bắt trend_phết,2,NEU,0.85,Khác/Chung,
7462036554930039808,katinat,"Chúc mừng sinh nhật Katinat nha, tuổi mới bùng nổ hơn nữa nè",1,2025-01-20 23:33:16,TikTok,"chúc mừng sinh nhật katinat nha, tuổi mới bùng nổ hơn nữa nè","chúc_mừng sinh_nhật katinat_nha , tuổi mới bùng_nổ hơn_nữa nè","chúc_mừng sinh_nhật katinat_nha , tuổi bùng_nổ hơn_nữa nè",2,NEU,0.85,Khác/Chung,
beb86aa5f311cb2b6f2b,highlands,"Chủ động hơn: chọn sẵn giờ nhận, tới là có nước",0,2026-04-27 05:00:55,Facebook,"chủ động hơn chọn sẵn giờ nhận, tới là có nước","chủ_động hơn chọn sẵn giờ nhận , tới là có nước","chủ_động chọn sẵn giờ nhận , tới",2,NEU,0.85,Khác/Chung,
5cbe28388c40872d4fc5,phuc_long,Linh MyCó khai trương ở RG k ạ,0,2026-04-19 05:00:29,Facebook,linh mycó khai trương ở rg không ạ,linh_mycó khai_trương ở rg không ạ,linh_mycó khai_trương ở rg,2,NEU,0.85,Khác/Chung,
7631914531669850112,phuc_long,chiều tụt năng lượng là nhớ mấy món này,1,2026-04-23 18:26:26,TikTok,chiều tụt năng lượng là nhớ mấy món này,chiều tụt năng_lượng là nhớ mấy món này,chiều tụt năng_lượng nhớ,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzkwMjY5NzIzMTI2MDMzXzk4MDAyODQwNDUzMDIwNg==,highlands,E vào app rồi ko thấy mã ạ,0,2026-05-04 08:40:28,Facebook,e vào app rồi không thấy mã ạ,e vào app rồi không thấy mã ạ,e app mã,2,NEU,0.85,Khác/Chung,
7598574257032059904,katinat,cái jz shop dng hay mà,1,2026-01-23 22:09:07,TikTok,cái jz shop dng hay mà,cái jz shop dng hay mà,jz shop dng,2,NEU,0.85,Khác/Chung,
7485564577812410368,katinat,hoan hỷ đón nhận,2,2025-03-25 09:13:56,TikTok,hoan hỷ đón nhận,hoan_hỷ đón_nhận,hoan_hỷ đón_nhận,2,NEU,0.85,Khác/Chung,
9b1c3b5460de62ae6d1e,highlands,Đặng Ngọc DiễmLinh Sannhà c xịn quá tầng 1 rất ok,0,2026-03-29 13:00:23,Facebook,đặng ngọc diễmlinh sannhà c xịn quá tầng 1 rất ok,đặng ngọc_diễmlinh sannhà c xịn quá tầng 1 rất ok,đặng ngọc_diễmlinh sannhà c xịn tầng 1 ok,2,NEU,0.85,Khác/Chung,
468a1673a100fc77ab5a,phuc_long,"Một Hà Nội – Thủ đô nghìn đời,",0,2026-04-23 01:30:24,Facebook,"một hà nội thủ đô nghìn đời,","một hà_nội thủ_đô nghìn đời ,","hà_nội thủ_đô nghìn đời ,",2,NEU,0.85,Khác/Chung,
7550695749374550016,highlands,cho xin menu bánh giá từng cái có bán lẻ ko quán,0,2025-09-16 21:35:57,TikTok,cho xin menu bánh giá từng cái có bán lẻ không quán,cho xin menu bánh_giá từng cái có bán_lẻ không quán,xin menu bánh_giá từng bán_lẻ,2,NEU,0.9,Giá cả/Khuyến mãi,
f56db76d07ca223f06f2,katinat,Ngọc TrâmKim NhungNgọc Trânquán mới kìa mấy bẹn kkk,0,2026-03-31 09:02:02,Facebook,ngọc trâmkim nhungngọc trânquán mới kìa mấy bẹn k,ngọc trâmkim nhungngọc trânquán mới kìa mấy bẹn k,ngọc trâmkim nhungngọc trânquán kìa bẹn k,2,NEU,0.85,Dịch vụ/Cửa hàng,
7356861714400570368,highlands,có trên mọi chi nhánh chưa ạ😳,0,2024-04-12 13:21:00,TikTok,có trên mọi chi nhánh chưa ạ,có trên mọi chi_nhánh chưa ạ,chi_nhánh,2,NEU,0.9,Dịch vụ/Cửa hàng,
7235464351589969920,highlands,@Linh cún nè ♥️quán này đẹp,6,2023-05-21 09:57:10,TikTok,cún nè quán này đẹp,cún nè_quán này đẹp,cún nè_quán đẹp,2,POS,0.9,Dịch vụ/Cửa hàng,
b2d61f99d98e30ef0c61,katinat,Hùng ParisMở bán cái khăn trong hình luôn là đẹp hẹ hẹ,0,2026-04-16 09:12:54,Facebook,hùng parismở bán cái khăn trong hình luôn là đẹp hẹ hẹ,hùng parismở bán cái khăn trong hình luôn là đẹp hẹ hẹ,hùng parismở bán khăn hình đẹp hẹ hẹ,2,POS,0.9,Khác/Chung,
4e306b83275f459f8c38,highlands,"Bộ sưu tập ly giữ nhiệt Âu Lạc mới ra mắt của Highlands Coffee mang dòng chảy văn hóa mãnh liệt. Mỗi sản phẩm là một lời nhắc nhớ về hành trình từ quá khứ đến hiện tại: Một dòng chảy không ngừng của niềm tự hào, sức mạnh và khát vọng vươn xa.",0,2026-04-15 07:00:02,Facebook,"bộ sưu tập ly giữ nhiệt âu lạc mới ra mắt của highlands coffee mang dòng chảy văn hóa mãnh liệt. mỗi sản phẩm là một lời nhắc nhớ về hành trình từ quá khứ đến hiện tại một dòng chảy không ngừng của niềm tự hào, sức mạnh và khát vọng vươn xa.","bộ sưu_tập ly_giữ nhiệt âu_lạc mới ra_mắt của highlands coffee mang dòng_chảy văn_hóa mãnh_liệt . mỗi sản_phẩm là một lời nhắc nhớ về hành_trình từ quá_khứ đến hiện_tại một dòng_chảy không ngừng của niềm tự_hào , sức_mạnh và khát_vọng vươn xa .","bộ sưu_tập ly_giữ nhiệt âu_lạc ra_mắt coffee mang dòng_chảy văn_hóa mãnh_liệt . mỗi sản_phẩm lời nhắc nhớ hành_trình quá_khứ đến hiện_tại dòng_chảy ngừng niềm tự_hào , sức_mạnh khát_vọng vươn xa .",2,NEU,0.85,Dịch vụ/Cửa hàng,
7258963098579940352,highlands,Có cần ns cái giọng đấy k :)),0,2023-07-23 17:44:25,TikTok,có cần ns cái giọng đấy không,có cần ns cái giọng đấy không,cần ns giọng đấy,2,NEU,0.85,Khác/Chung,
7596191126873979904,katinat,Tri tôn đi ạ chấn động tam giới lun,0,2026-01-17 12:01:22,TikTok,tri tôn đi ạ chấn động tam giới luôn,tri tôn đi ạ chấn_động tam_giới luôn,tri tôn chấn_động tam_giới,2,NEU,0.85,Khác/Chung,
7435251505249630208,highlands,@Em bé dô tri hay ngủ muộn 💋,1,2024-11-09 19:13:19,TikTok,bé dô tri hay ngủ muộn,bé dô_tri hay ngủ muộn,bé dô_tri ngủ muộn,2,NEU,0.85,Khác/Chung,
00073b89e9f6246ad3da,highlands,Bán trong ngày hay bán trong giờ 20:30_21:30 ạ,0,2026-03-27 13:30:16,Facebook,bán trong ngày hay bán trong giờ 20 30_21 30 ạ,bán trong ngày hay bán trong giờ 20 30_21 30 ạ,bán bán giờ 20 30_21 30,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxNDA4MzI1NzMxMzM5NzAwXzk4OTczNzIxMDY3MTE2MQ==,phuc_long,Có app dụng mua trên các app food không nhit,0,2026-05-11 14:40:18,Facebook,có app dụng mua trên các app food không nhit,có app_dụng mua trên các app food không nhit,app_dụng mua app food nhit,2,NEU,0.85,Khác/Chung,
Y29tbWVudDoxMzk5MjkwMDU4OTA5OTM0XzQyMTIwMTY1MjkwNjEzMTM=,phuc_long,Đi bus xuống bến nào vậy ad,0,2026-04-26 05:35:28,Facebook,đi bus xuống bến nào vậy ad,đi bus xuống bến nào vậy ad,bus bến ad,2,NEU,0.85,Khác/Chung,
5330733548057900032,highlands,Trộm thì pai hết chứ,0,2026-04-07 10:54:30,Facebook,trộm thì pai hết chứ,trộm thì pai hết chứ,trộm pai hết chứ,2,NEU,0.85,Khác/Chung,
7326159149249590272,highlands,@Phương Linh ✿ @Gia Hân Lê 🧞‍♀️ dịu v sao,0,2024-01-20 19:39:23,TikTok,linh hân lê dịu v sao,linh hân lê_dịu v sao,linh hân lê_dịu v,2,NEU,0.85,Khác/Chung,
7438523691631420416,highlands,có dừa chắc mỗi lần tới tao đặt lun wc cho chắc :v,1,2024-11-18 14:51:05,TikTok,có dừa chắc mỗi lần tới tao đặt luôn wc cho chắc v,có dừa chắc mỗi lần tới tao đặt luôn wc cho chắc v,dừa chắc mỗi tới đặt wc chắc v,2,NEU,0.9,Hỏi đáp thông tin,
8682f7fe657a63be5179,highlands,Mọi người ai cũng sợ,0,2026-03-31 10:09:59,Facebook,mọi người ai cũng sợ,mọi người ai cũng sợ,sợ,2,NEU,0.85,Khác/Chung,
7623269977772550144,katinat,Ly vậy nhiên cá ta,0,2026-03-31 11:21:11,TikTok,ly vậy nhiên cá ta,ly vậy_nhiên cá ta,ly vậy_nhiên cá ta,2,NEU,0.85,Dịch vụ/Cửa hàng,
7428464900378720256,katinat,xin chào các bạn,0,2024-10-22 12:17:50,TikTok,xin chào các bạn,xin chào các bạn,xin chào,2,NEU,0.85,Khác/Chung,
51fec228739f01630382,highlands,Ngô Thị Kim Dungthế mà ko phải là cà khê,0,2026-03-22 13:00:31,Facebook,ngô thị kim dungthế mà không phải là cà khê,ngô thị_kim dungthế mà không phải là cà_khê,ngô thị_kim dungthế phải cà_khê,2,NEU,0.85,Khác/Chung,
7487230883205770240,katinat,hoan hỉ đón nhận ạ,0,2025-03-29 21:00:03,TikTok,hoan hỉ đón nhận ạ,hoan_hỉ đón_nhận ạ,hoan_hỉ đón_nhận,2,NEU,0.85,Khác/Chung,
7398573849338229760,highlands,@thích trai nhưng yêu chồng,0,2024-08-02 23:05:14,TikTok,trai nhưng yêu chồng,trai nhưng yêu chồng,trai yêu chồng,2,POS,0.9,Khác/Chung,
Y29tbWVudDo5NTA1NDQ4MTQzNDEwNDZfMTYxOTc0NTUwMjU3ODIxOA==,katinat,Ly đẹp quá nè!!! Năm nào cũng zị hết trơn. Lẹ nè Quyên Lê,1,2026-04-18 03:09:22,Facebook,ly đẹp quá nè! năm nào cũng zị hết trơn. lẹ nè quyên lê,ly đẹp quá nè ! năm nào cũng zị hết trơn . lẹ nè quyên_lê,ly đẹp nè ! năm zị hết trơn . lẹ nè quyên_lê,2,POS,0.9,Dịch vụ/Cửa hàng,
Y29tbWVudDoxMzc1MTM1ODQ0NjM5NDIxXzI2OTExMjc4MjEyNTA2MTk=,highlands,"Link đâu, lúc cần nhất thì lại không có link",1,2026-04-15 11:18:34,Facebook,"link đâu, lúc cần nhất thì lại không có link","link đâu , lúc cần nhất thì lại không có link","link , cần nhất link",2,POS,0.9,Giá cả/Khuyến mãi,
Y29tbWVudDo5NjQ2MDU3NTI5MzQ5NTJfMTM2MjY0MjkzNTkxOTY2MA==,katinat,Tuan Anh nao đi đi 🤣,0,2026-05-11 18:48:27,Facebook,tuan anh nao đi đi,tuan anh nao đi_đi,tuan anh nao đi_đi,2,NEU,0.85,Khác/Chung,
7366993403295630336,highlands,@Nào hết Quạo Đổi Tên 🤘😎 cơ hội tới r,1,2024-05-09 20:37:04,TikTok,hết quạo đổi tên cơ hội tới rồi,hết quạo_đổi tên cơ_hội tới rồi,hết quạo_đổi tên cơ_hội tới,2,NEU,0.85,Khác/Chung,
f46f8ba135dfabb08f99,highlands,Trần Hữu DiQuách Hữu Vinhthử đi e,0,2026-04-13 05:00:14,Facebook,trần hữu diquách hữu vinhthử đi e,trần hữu_diquách hữu_vinhthử đi e,trần hữu_diquách hữu_vinhthử e,2,NEU,0.85,Khác/Chung,
