comment_id,brand,comment_text,like_count,create_time,platform,user_name,text_length,clean_text,clean_text_length,tokenized_text,token_count,sentiment_label,sentiment_score,source,topic_id
7438544728402035463,highlands,@Luu Thanh Long bữa nào mua cho em khoai môn hoặc dừa với nhen 🥰,1,2024-11-18 16:12:42,TikTok,anhnhluxqdp,64,luu thanh long bữa nào mua cho em khoai môn hoặc dừa với nhen,61,luu thanh_long bữa nào mua cho em khoai_môn hoặc dừa với nhen,12,Neutral,0.5961275696754456,predicted,3
7438077081927828231,highlands,@Thichgidangdo thì ra,1,2024-11-17 09:58:02,TikTok,tytnhun.01,21,thichgidangdo thì ra,20,thichgidangdo thì ra,3,Neutral,0.9955329895019532,predicted,0
7437755418246365960,highlands,@lam anh tầm cao mới,1,2024-11-16 13:09:48,TikTok,aimabiet1231,20,lam anh tầm cao mới,19,lam anh tầm cao mới,5,Positive,0.5433109998703003,predicted,3
7454408332536988432,highlands,@( Lợn 🙈❤️🏠) món mới nè. Vợ,0,2024-12-31 10:11:48,TikTok,trung172521,27,lợn món mới nè vợ,17,lợn món mới nè vợ,5,Neutral,0.958704948425293,predicted,3
7453860920399774471,highlands,@hay dỗi ck,0,2024-12-29 22:47:25,TikTok,khanhluong123,11,hay dỗi ck,10,hay dỗi ck,3,Neutral,0.957253098487854,predicted,3
7453055545264898824,highlands,@Mẹ bỉm hay cộc 🤱🏻,0,2024-12-27 18:42:05,TikTok,lnn2503,18,mẹ bỉm hay cộc,14,mẹ bỉm hay cộc,4,Neutral,0.992969810962677,predicted,3
7450851747901244177,highlands,@hina khoai môn,0,2024-12-21 20:10:15,TikTok,urlittlebunnie_,15,hina khoai môn,14,hina khoai_môn,2,Neutral,0.9777472615242004,predicted,1
7446659694134067975,highlands,@K I M N G Â N 🖤,0,2024-12-10 13:03:02,TikTok,tuyetnhu_71,16,k i m n g â n,13,k i m n g â n,7,Positive,0.777479350566864,predicted,0
7445226523123335954,highlands,@Hai Thư shoes ăn k cục cưng,0,2024-12-06 16:21:34,TikTok,thanhquang6165,28,hai thư shoes ăn không cục cưng,31,hai thư shoes ăn không cục cưng,7,Neutral,0.9976513981819152,predicted,0
7444097280703578888,highlands,@Bé Lannnnn @🦋1992🦋 mấy bạn ơi thèm dễ sợ 😂,0,2024-12-03 15:19:29,TikTok,ttmt_96,43,bé lannnnn mấy bạn ơi thèm dễ sợ,32,bé lannnnn mấy bạn ơi_thèm dễ sợ,7,Positive,0.8116384744644165,predicted,3
7437320550505480968,highlands,@nào giàu thì đổi 🐝,0,2024-11-15 09:02:22,TikTok,matnhien3,19,nào giàu thì đổi,16,nào giàu thì đổi,4,Neutral,0.8890360593795776,predicted,3
7437128942690026247,highlands,cuối cùng cũng có trân châu @Lan Anh 😭,0,2024-11-14 20:38:46,TikTok,kilig.298,38,cuối cùng cũng có trân châu lan anh,35,cuối_cùng cũng có trân châu_lan anh,6,Neutral,1.0,predicted,1
7448227198840062727,highlands,@Nga Võ ở tr đó đi uống highlands r về m😂,0,2024-12-14 18:25:39,TikTok,ngan614,41,nga võ ở tr đó đi uống highlands r về m,39,nga võ ở tr đó đi uống highlands r về m,11,Neutral,1.0,predicted,2
7453299770766443265,highlands,"@OhmyPum món gì mà ngon vậy, nào đi uống thử cho bk ê",0,2024-12-28 10:29:56,TikTok,_v.hoangf_,53,ohmypum món gì mà ngon vậy nào đi uống thử cho bk ê,51,ohmypum món gì mà ngon vậy nào đi uống thử cho bk ê,13,Positive,0.986096203327179,predicted,1
7460167155348407048,highlands,Khoai môn và củ năng thôi nhé mọi người,0,2025-01-15 22:39:00,TikTok,an._hoang,39,khoai môn và củ năng thôi nhé mọi người,39,khoai_môn và củ_năng thôi nhé mọi người,7,Neutral,0.9099202752113342,predicted,2
7454466794176561928,highlands,"quảng cáo thì vậy, tới uống độn đá hết 90%",0,2024-12-31 13:58:32,TikTok,ng0ctin,42,quảng cáo thì vậy tới uống độn đá hết,37,quảng_cáo thì vậy tới uống độn đá hết,8,Negative,0.9605265855789183,predicted,2
7454458343848198930,highlands,Cứng như đá,0,2024-12-31 13:25:41,TikTok,yumi708,11,cứng như đá,11,cứng như đá,3,Negative,0.7888066172599792,predicted,2
7356709380036068112,highlands,🥺giá chát lắm,8,2024-04-12 03:30:25,TikTok,ndlbanana,13,giá chát lắm,12,giá chát lắm,3,Negative,0.9967321157455444,predicted,1
7357271130892518162,highlands,Sáng nay vừa uống trà ngọc trai dâu tằm,0,2024-04-13 15:49:42,TikTok,_ah.th.2101,39,sáng nay vừa uống trà ngọc trai dâu tằm,39,sáng nay vừa uống trà ngọc_trai dâu tằm,8,Neutral,0.9771935939788818,predicted,2
7357099327216796423,highlands,Tij lâu kV muaj ob tug meg nyuam mu tsi tau Kev thiab tsi paub hai lug li e koj pua pab kho tau qhia kuv kV coj tuaj rau kj pab kV ua tsau,0,2024-04-13 04:43:08,TikTok,uaneejlejsiab37,138,tij lâu kv muaj ob tug meg nyuam mu tsi tau kev thiab tsi paub hai lug li e koj pua pab kho tau qhia kuv kv coj tuaj rau kj pab kv ua tsau,138,tij lâu kv muaj ob tug meg nyuam mu tsi tau kev thiab tsi paub hai lug_li e_koj pua pab kho tau qhia kuv kv coj tuaj rau kj pab kv ua tsau,33,Neutral,0.7930891513824463,predicted,3
7357290346169074439,highlands,"Cái này như kiểu trà dâu làm từ mứt dâu, còn ly kia giống ly sữa chua dâu tằm thêm lớp kem chese bên trên",1,2024-04-13 17:04:17,TikTok,sambluetv1996,105,cái này như kiểu trà dâu làm từ mứt dâu còn ly kia giống ly sữa chua dâu tằm thêm lớp kem chese bên trên,104,cái này như kiểu trà_dâu làm từ mứt dâu còn ly kia giống ly sữa chua_dâu tằm thêm lớp kem chese bên trên,23,Neutral,1.0,predicted,3
7358789771001332497,highlands,Hqua vừa ốm trà dâu tằm xong chắc do khẩu vị ko hợp uống 1 ngụm bỏ luôn,0,2024-04-17 18:02:57,TikTok,_lananh92,71,hqua vừa ốm trà dâu tằm xong chắc do khẩu vị không hợp uống ngụm bỏ luôn,72,hqua vừa ốm trà dâu tằm xong chắc do khẩu_vị không hợp uống ngụm bỏ luôn,16,Negative,0.8902332186698914,predicted,2
7358482892521177873,highlands,Ltrc uống bản tặng kèm đỉnh phết,0,2024-04-16 22:11:57,TikTok,ngkhduyhieu,32,ltrc uống bản tặng kèm đỉnh phết,32,ltrc uống bản tặng kèm đỉnh phết,7,Neutral,1.0,predicted,2
7361259049482814215,highlands,"Cá nhân mình thấy freeze hơi ngọt kiểu vì là dâu tằm nên mình kì vọng nó thiên chua hơn ,còn trà thì ai thích vị chan chát nhẹ có tí chua dịu của dâu tằm thì có thể thử.",0,2024-04-24 09:44:54,TikTok,h_dulcie,169,cá nhân mình thấy freeze hơi ngọt kiểu vì là dâu tằm nên mình kì vọng nó thiên chua hơn còn trà thì ai thích vị chan chát nhẹ có tí chua dịu của dâu tằm thì có thể thử,167,cá_nhân mình thấy freeze hơi ngọt kiểu vì là dâu_tằm nên mình kì_vọng nó thiên_chua hơn còn trà thì ai thích_vị chan_chát nhẹ có tí chua_dịu của dâu_tằm thì có_thể thử,31,Neutral,1.0,predicted,2
7357220584247722768,highlands,mjk cũng nv lùn nè cứ gọi là cứ lq đến dâu ạ,0,2024-04-13 12:33:38,TikTok,tramdungchan9932,44,mjk cũng nv lùn nè cứ gọi là cứ lq đến dâu ạ,44,mjk cũng nv lùn nè cứ gọi_là cứ lq đến dâu ạ,12,Neutral,0.7993876934051514,predicted,2
7357186034423431943,highlands,nhạc này thể loại gì vậy ạ,0,2024-04-13 10:20:20,TikTok,diepdong16102004,26,nhạc này thể loại gì vậy ạ,26,nhạc này thể_loại gì vậy ạ,6,Neutral,0.99810129404068,predicted,3
7358421400086119176,highlands,ai uống r cho tớ xin review đc k,0,2024-04-16 18:13:16,TikTok,ngtrunghieu108,32,ai uống r cho tớ xin review được không,38,ai uống r cho tớ xin review được không,9,Neutral,0.9933411478996276,predicted,2
7357039374108115720,highlands,Ra lại trà vải dưa hấu đi pls😭,0,2024-04-13 00:50:23,TikTok,0.b4nh,30,ra lại trà vải dưa hấu đi pls,29,ra lại trà vải dưa_hấu đi pls,7,Neutral,1.0,predicted,2
7357655414790800146,highlands,nhìn thôi đã thấy thèm rồi,0,2024-04-14 16:40:58,TikTok,pajyangtiktok,26,nhìn thôi đã thấy thèm rồi,26,nhìn thôi đã thấy thèm rồi,6,Positive,0.9976770281791688,predicted,1
7362071642095141639,highlands,Trà dâu tằm vì nó ngọt hay sao mà cực kì nhiều đá luôn,0,2024-04-26 14:18:09,TikTok,ntkn.312,54,trà dâu tằm vì nó ngọt hay sao mà cực kì nhiều đá luôn,54,trà dâu_tằm vì nó ngọt hay sao mà cực_kì nhiều đá luôn,12,Negative,0.918247401714325,predicted,3
7357601091896214273,highlands,ngon thật á uống rồi ghiền luôn ly freeze ngon nhất,0,2024-04-14 13:10:08,TikTok,trmy.kdrama,51,ngon thật á uống rồi ghiền luôn ly freeze ngon nhất,51,ngon thật á_uống rồi ghiền luôn ly_freeze ngon nhất,9,Positive,0.9973304271697998,predicted,1
7360957518909391634,highlands,"Tui hay uống Highland, món hè tui thích nhất là Trà Dưa Hấu với topping dưa hấu mát lạnh mà ko thấy ra lại. Mấy món khác tui uống thấy bth, ko đặc sắc lắmmmm",0,2024-04-23 14:14:51,TikTok,embebo_family,157,tui hay uống highland món hè tui thích nhất là trà dưa hấu với topping dưa hấu mát lạnh mà không thấy ra lại mấy món khác tui uống thấy bth không đặc sắc lắmmmm,160,tui hay uống highland món hè tui thích nhất là trà dưa_hấu với topping dưa_hấu mát_lạnh mà không thấy ra lại mấy món khác tui uống thấy bth không đặc_sắc lắmmmm,31,Neutral,0.6806435585021973,predicted,2
7357618279193756432,highlands,Cho xin giá với ạ,0,2024-04-14 14:16:51,TikTok,poipiii8,17,cho xin giá với ạ,17,cho xin giá với ạ,5,Neutral,0.9903648495674132,predicted,3
7358454543120958216,highlands,Cái trà dưa hấu uống đúng mát luôn mà dẹp mất tiêu,0,2024-04-16 20:21:55,TikTok,chieclungdaucuaconu,50,cái trà dưa hấu uống đúng mát luôn mà dẹp mất tiêu,50,cái trà dưa_hấu uống đúng mát luôn mà dẹp mất tiêu,11,Neutral,0.6699392795562744,predicted,2
7361344934254215953,highlands,đá xay ngon mà cái kem trớt quớt :)),0,2024-04-24 15:18:27,TikTok,embe.nina,36,đá xay ngon mà cái kem trớt quớt,32,đá xay ngon mà cái kem trớt quớt,8,Neutral,0.4915950894355774,predicted,1
7357622132405158673,highlands,Chiều phải rước về th,0,2024-04-14 14:31:50,TikTok,yeu_cau.05,21,chiều phải rước về th,21,chiều phải rước về th,5,Neutral,0.9841119647026062,predicted,3
7357368237564101394,highlands,hehe nhà tớ tự làm trà dâu tằm để dự trữ rồi nên k cần mua lun nìiii😁,0,2024-04-13 22:06:27,TikTok,moonmomong57,69,hehe nhà tớ tự làm trà dâu tằm để dự trữ rồi nên không cần mua lun nìiii,72,hehe nhà tớ tự làm trà dâu_tằm để dự_trữ rồi nên không cần mua lun nìiii,16,Neutral,0.850766658782959,predicted,3
7357140595418891026,highlands,có việt quất ko,0,2024-04-13 07:23:19,TikTok,phuocan901,15,có việt quất không,18,có việt_quất không,3,Neutral,0.9898837804794312,predicted,0
7357707752192819985,highlands,Trà dâu tằm ngon lắm luôn ấy 😂 mùa hè rất hợp í,0,2024-04-14 20:04:09,TikTok,fwgdng,47,trà dâu tằm ngon lắm luôn ấy mùa hè rất hợp í,45,trà dâu tằm ngon lắm luôn ấy mùa hè rất hợp_í,11,Positive,0.9861757159233092,predicted,1
7357036622057112338,highlands,Tr ơi mn phải thử điiii,0,2024-04-13 00:39:41,TikTok,nhungbaeanne,23,tr ơi mn phải thử điiii,23,tr ơi mn phải thử điiii,6,Positive,0.7028283476829529,predicted,3
7358138816051495697,highlands,Đang để thử nha. Nếu ai k hảo ngọt thì nên cân nhắc,0,2024-04-15 23:56:50,TikTok,thuythuy_1993,51,đang để thử nha nếu ai không hảo ngọt thì nên cân nhắc,54,đang để thử_nha nếu ai không hảo_ngọt thì nên cân_nhắc,10,Positive,0.5146828889846802,predicted,0
7357295859510067976,highlands,Mùa này mùa dâu tằm,0,2024-04-13 17:25:39,TikTok,giwotaiiiiiiacc9,19,mùa này mùa dâu tằm,19,mùa này mùa dâu tằm,5,Neutral,0.9960630536079408,predicted,2
7356618261289140999,highlands,Tui vừa ăn hôm qua xog,0,2024-04-11 21:36:12,TikTok,deung_dayy,22,tui vừa ăn hôm qua xog,22,tui vừa ăn hôm_qua xog,5,Neutral,0.9871429800987244,predicted,3
7356949629596304145,highlands,có ship ko,0,2024-04-12 19:02:09,TikTok,vuhoanganh2509,10,có ship không,13,có ship không,3,Neutral,0.9944895505905152,predicted,0
7356945561012257553,highlands,cty mình sản xuất hàng này,0,2024-04-12 18:46:23,TikTok,kimkim.271259,26,cty mình sản xuất hàng này,26,cty mình sản_xuất hàng này,5,Neutral,0.9983556866645812,predicted,3
7357258986956276498,highlands,Nhạc tên j vậy😳,2,2024-04-13 15:02:37,TikTok,haubui05032012,15,nhạc tên j vậy,14,nhạc tên j vậy,4,Neutral,0.9469212889671326,predicted,3
7363807176705508104,highlands,Ăn rồi siêu ngon lun 🥰,0,2024-05-01 06:32:59,TikTok,dungtimtao09,22,ăn rồi siêu ngon lun,20,ăn rồi siêu ngon lun,5,Positive,0.9958850741386414,predicted,1
7357795561117221640,highlands,"freeze kem may dâu tầm ngon vãi, tui thấy ngon nhất trong mấy loại nước ở Highlands luôn á, hơi chát thôi 🤡",0,2024-04-15 01:44:53,TikTok,m.anh_2111,107,freeze kem may dâu tầm ngon vãi tui thấy ngon nhất trong mấy loại nước ở highlands luôn á hơi chát thôi,103,freeze kem may dâu tầm ngon_vãi tui thấy ngon nhất trong mấy loại nước ở highlands luôn á_hơi chát thôi,20,Neutral,1.0,predicted,1
7357162409947087623,highlands,Uống ngon vãiiii,0,2024-04-13 08:47:48,TikTok,dyu._ah09,16,uống ngon vãiiii,16,uống ngon vãiiii,3,Positive,0.9976632595062256,predicted,1
7362113358315684626,highlands,Hơi ngọt. Thêm chút vị chua thì oke,0,2024-04-26 17:00:00,TikTok,thuypham_vicky,35,hơi ngọt thêm chút vị chua thì tốt,34,hơi ngọt thêm chút vị chua thì tốt,8,Positive,0.5294263958930969,predicted,2
7358135910024823570,highlands,"Trà chưa thử, cái đá xay bth k co gi đặc biệt, xui nv xay còn chưa nhuyen hết đá nữa chu =)))",0,2024-04-15 23:45:31,TikTok,imymyyne,93,trà chưa thử cái đá xay bth không co gi đặc biệt xui nv xay còn chưa nhuyen hết đá nữa chu,90,trà chưa thử cái đá xay_bth không co_gi đặc_biệt xui nv xay còn chưa nhuyen hết đá nữa chu,19,Negative,0.7821075320243835,predicted,0
7357330415462925057,highlands,Giá cũng chói,0,2024-04-13 19:39:56,TikTok,hellomi31,13,giá cũng chói,13,giá cũng chói,3,Negative,0.8813750743865967,predicted,3
7369919473699554066,highlands,[shock][shock][smileface][proud],0,2024-05-17 17:51:45,TikTok,trn.thy.dng51,32,shock shock smileface proud,27,shock shock smileface proud,4,Neutral,1.0,predicted,0
7363709898360603410,highlands,Đã uống cả hai bé,0,2024-05-01 00:15:23,TikTok,thutrangelise,17,đã uống cả hai bé,17,đã uống cả hai bé,5,Neutral,0.8736403584480286,predicted,2
7361284227520725761,highlands,Ly ko kem tên j vậy ạ,0,2024-04-24 11:22:45,TikTok,nnsthaocute,21,ly không kem tên j vậy ạ,24,ly không kem tên j vậy ạ,7,Neutral,0.9973691701889038,predicted,0
7356868582296732433,highlands,K ngon nó quá ngọt .,0,2024-04-12 13:47:42,TikTok,jade868686,20,không ngon nó quá ngọt,22,không ngon nó quá ngọt,5,Negative,0.9847339987754822,predicted,1
7371697211439350544,highlands,ủa đây là cj 6×3=21 đây nè 😅,0,2024-05-22 12:50:23,TikTok,nguyn.bnh7612,28,ủa đây là cj đây nè,19,ủa đây là cj đây nè,6,Neutral,0.9915135502815248,predicted,1
7362475720679621393,highlands,ns k đầy nhnay í,0,2024-04-27 16:26:16,TikTok,babycutelop1e,16,ns không đầy nhnay í,20,ns không đầy nhnay í,5,Negative,0.7673812508583069,predicted,0
7356819249626628885,highlands,"tui uống r ngon lém, 2 món đều rấtngon:))😁",23,2024-04-12 10:36:49,TikTok,lummiaz_28,42,tui uống r ngon lém món đều rấtngon,35,tui uống r ngon_lém món đều rấtngon,7,Positive,0.9944542050361632,predicted,2
7357321703469171463,highlands,"Hom trk goi trà nv lam cho kem , ớn tận cổ",0,2024-04-13 19:05:56,TikTok,chuc.panda,42,hom trk goi trà nv lam cho kem ớn tận cổ,40,hom trk goi trà nv_lam cho kem ớn tận cổ,10,Negative,0.9537092447280884,predicted,2
7358136807349371664,highlands,áy quá mình thích uống ngọt mà món trà ngọt thé cổ luôn á🥲,0,2024-04-15 23:49:01,TikTok,quynhbu.sigma712,58,áy quá mình thích uống ngọt mà món trà ngọt thé cổ luôn á,57,áy quá mình thích uống ngọt mà món trà ngọt thé cổ luôn á,14,Negative,0.986362636089325,predicted,2
7360989572426580737,highlands,Mãi 1 tình iu vs HL,0,2024-04-23 16:19:20,TikTok,xinchao449x,19,mãi tình iu với highlands,25,mãi tình_iu với highlands,4,Positive,0.988614559173584,predicted,2
7362508515384902416,highlands,Món ngon á highland 🥰,0,2024-04-27 18:33:32,TikTok,du_ma_mayyy,21,món ngon á highland,19,món ngon á_highland,3,Positive,0.9900425672531128,predicted,1
7363855706657964818,highlands,Đang ngồi tại hailind thì lướt trúng video,0,2024-05-01 09:41:16,TikTok,dungtimtao09,42,đang ngồi tại hailind thì lướt trúng video,42,đang ngồi tại hailind thì lướt trúng video,8,Neutral,0.9893208742141724,predicted,3
7357711548629173008,highlands,lần đầu nghe lun á,0,2024-04-14 20:18:52,TikTok,haa..jj,18,lần đầu nghe lun á,18,lần đầu nghe lun á,5,Neutral,0.9359747171401978,predicted,3
7361841262658044690,highlands,yehhh kem mây ngon,0,2024-04-25 23:24:07,TikTok,zna.kahns,18,yehhh kem mây ngon,18,yehhh kem mây ngon,4,Positive,0.9882026314735411,predicted,1
7371083942026691329,highlands,Trà dâu tằm ngon cực í😭😭😭,1,2024-05-20 21:10:35,TikTok,_havbed,25,trà dâu tằm ngon cực í,22,trà dâu tằm ngon_cực í,5,Positive,0.9923229217529296,predicted,2
7357599795668796167,highlands,về móng cái qn đi xin đấy,0,2024-04-14 13:05:07,TikTok,_ng.tienn_,25,về móng cái qn đi xin đấy,25,về móng cái qn đi xin đấy,7,Neutral,0.9710896015167236,predicted,3
7356927230071079696,highlands,hqua mới thử kem dâu tằm tr ơi nó ngon dã mannn,0,2024-04-12 17:35:19,TikTok,36thanhhoa_rauma,47,hqua mới thử kem dâu tằm tr ơi nó ngon dã mannn,47,hqua mới thử kem dâu tằm tr ơi nó ngon_dã mannn,11,Positive,0.9983959794044496,predicted,3
7363298637118178055,highlands,Uống cuốn cựcc 🥰🥰🥰,0,2024-04-29 21:39:27,TikTok,cringeguygoddam,18,uống cuốn cựcc,14,uống cuốn cựcc,3,Positive,0.9961919784545898,predicted,2
7367933701872812808,highlands,Có ai có cảm giác vào highland bỏ tiền mua đồ mà như đi xin ko,1,2024-05-12 09:25:55,TikTok,hieulu141,62,có ai có cảm giác vào highland bỏ tiền mua đồ mà như đi xin không,65,có ai có cảm_giác vào highland bỏ tiền mua đồ mà như đi xin không,15,Neutral,0.7468920350074768,predicted,3
7356862456281350932,highlands,Phindi hạnh nhân uống ghiền,0,2024-04-12 13:24:50,TikTok,toan_nguyen_0302,27,phindi hạnh nhân uống ghiền,27,phindi hạnh_nhân uống ghiền,4,Positive,0.9811502695083618,predicted,2
7360910160690660114,highlands,món này đến tầm tháng 6 còn bán kh ạ🥹,0,2024-04-23 11:11:02,TikTok,tobiiuoi._,37,món này đến tầm tháng còn bán không ạ,37,món này đến tầm tháng còn bán không ạ,9,Neutral,0.9866496920585632,predicted,0
7363294397990241040,highlands,mới uống hôm qua ngon xỉu 🥺,0,2024-04-29 21:23:11,TikTok,jooniecske,27,mới uống hôm qua ngon xỉu,25,mới uống hôm_qua ngon xỉu,5,Positive,0.9985023736953736,predicted,2
7357684639064834817,highlands,Uống nó ngọt vãi😂,0,2024-04-14 18:34:27,TikTok,hugakvsjsb,17,uống nó ngọt vãi,16,uống nó ngọt vãi,4,Negative,0.8920592069625854,predicted,2
7356831082120332040,highlands,ê ngol thiệt bây,1,2024-04-12 11:22:09,TikTok,.bqoc0,16,ê ngol thiệt bây,16,ê ngol thiệt bây,4,Positive,0.9950858950614928,predicted,3
7357135496230961938,highlands,🥰 i want that is so beauty ✨,0,2024-04-13 07:03:26,TikTok,hishumio,28,i want that is so beauty,24,i want that is so beauty,6,Positive,0.9739611744880676,predicted,3
7357286550658548496,highlands,Thử món trà r thì thấy ngon nha,0,2024-04-13 16:49:34,TikTok,khanh0297,31,thử món trà r thì thấy ngon nha,31,thử món trà_r thì thấy ngon_nha,6,Positive,0.991731345653534,predicted,3
7357011649401766673,highlands,"Ai giống tui k,cảm giác uống đồ uống bên này k hợp,cá nhân thấy có matcha đá xay là uống ngon",81,2024-04-12 23:02:47,TikTok,phamthihiendiu,93,ai giống tui k cảm giác uống đồ uống bên này không hợp cá nhân thấy có matcha đá xay là uống ngon,97,ai giống tui k cảm_giác uống đồ uống bên này không hợp cá_nhân thấy có matcha đá xay là uống ngon,21,Neutral,0.3960894346237182,predicted,2
7357738455080616720,highlands,"ly đá xay mới uống trưa nay, ngon nha mà size M 69k hơi chát 😂",5,2024-04-14 22:03:15,TikTok,htanh13496,62,ly đá xay mới uống trưa nay ngon nha mà size m k hơi chát,57,ly đá xay mới uống trưa nay ngon_nha mà size m k hơi chát,14,Positive,0.8879882097244263,predicted,2
7356930799515779848,highlands,ly có kem là món gì v,3,2024-04-12 17:49:00,TikTok,minh09nhut,21,ly có kem là món gì v,21,ly có kem là món gì v,7,Neutral,0.9974722266197203,predicted,3
7359173966446412560,highlands,@🍀🍀_Yến_BiBi_🍀🍀 món mới,0,2024-04-18 18:53:50,TikTok,anann126_,23,_yến_bibi_ món mới,18,_yến_bibi_ món mới,3,Neutral,0.9790560603141784,predicted,3
7357142710875357970,highlands,@Thu Thuỷ thử món này khum embe,1,2024-04-13 07:31:33,TikTok,withanhdat,31,thu thuỷ thử món này khum embe,30,thu thủy thử món này khum embe,7,Neutral,0.9930792450904846,predicted,3
7356981629191930640,highlands,@Văn Dũng 2703 món mới nè,0,2024-04-12 21:06:25,TikTok,mdydy.202,25,văn dũng món mới nè,19,văn_dũng món mới nè,4,Neutral,0.619263768196106,predicted,3
7360980067817833223,highlands,@conghieuuu 🤥 aaaaaa món mới,1,2024-04-23 15:42:14,TikTok,1giodinguroi,28,conghieuuu aaaaaa món mới,25,conghieuuu aaaaaa món mới,4,Positive,0.7017927169799805,predicted,3
7362074156437046023,highlands,@loppy__♎️đọc cmt ik bà,0,2024-04-26 14:27:53,TikTok,ocn_haan.jg,23,loppy__ đọc cmt ik bà,21,loppy__ đọc cmt ik bà,5,Neutral,0.9950985312461852,predicted,3
7357342576556475144,highlands,@nhine25thang12 trà dâu tằm kìa ní,1,2024-04-13 20:26:51,TikTok,babysleepzzz,34,nhine thang trà dâu tằm kìa ní,30,nhine thang trà dâu tằm kìa ní,7,Neutral,0.998918890953064,predicted,2
7357700936939520776,highlands,@vinhnghi mua ún đi,0,2024-04-14 19:37:34,TikTok,ntnhuyen08,19,vinhnghi mua ún đi,18,vinhnghi mua ún đi,4,Neutral,0.9750537872314452,predicted,3
7356859293444375313,highlands,@Phan Thế Bình thử mời mình ly đi fen,0,2024-04-12 13:11:41,TikTok,miumiu_118,37,phan thế bình thử mời mình ly đi fen,36,phan_thế_bình thử mời mình ly đi fen,7,Neutral,0.9952883720397948,predicted,3
7356796862387028753,highlands,@Võ Hoàng Duy tag lần 2,0,2024-04-12 09:09:32,TikTok,khongsocho06,23,võ hoàng duy tag lần,20,võ_hoàng duy_tag lần,3,Neutral,0.9910105466842652,predicted,3
7363338002464621329,highlands,@Chân CaCa ỏ tín hiệu tiktok gửi đến kaoo,1,2024-04-30 00:12:22,TikTok,tamtam_022,41,chân caca ỏ tín hiệu tiktok gửi đến kaoo,40,chân caca ỏ tín_hiệu tiktok gửi đến kaoo,8,Neutral,0.9813370108604432,predicted,3
7357588168457110279,highlands,@Do Not Press🕹️ đợi đa về dắt mẹ đi,1,2024-04-14 12:19:55,TikTok,1234456789v,35,do not press đợi đa về dắt mẹ đi,32,do not press đợi đa về dắt mẹ đi,9,Neutral,0.9749926924705504,predicted,3
7362428655777579784,highlands,@Minie🍬 bp kìa,0,2024-04-27 13:23:30,TikTok,n2gu._grin,14,minie bp kìa,12,minie bp kìa,3,Neutral,0.9963387250900269,predicted,3
7359115512499307272,highlands,@my lover ún k,0,2024-04-18 15:06:52,TikTok,hyy3n,14,my lover ún không,17,my lover ún không,4,Neutral,0.9969724416732788,predicted,0
7358796446789600008,highlands,@Hậu Phương Của NQH👮🏻❤️👮‍♂️ này hả m,0,2024-04-17 18:28:41,TikTok,thaovy11030,36,hậu phương của nqh này hả m,27,hậu_phương của nqh này hả m,6,Neutral,1.0,predicted,0
7357712352273597192,highlands,@hmmmmmm mua mua mua,0,2024-04-14 20:21:49,TikTok,pwf_tyh,20,hmmmmmm mua mua mua,19,hmmmmmm mua mua mua,4,Neutral,1.0,predicted,3
7357696972130157319,highlands,@Lsao nào uóng k,0,2024-04-14 19:22:10,TikTok,usercute08111,16,lsao nào uóng không,19,lsao nào uóng không,4,Neutral,0.9957205653190612,predicted,0
7357619899407581959,highlands,@Neko tea - trà sữa tại nhà,0,2024-04-14 14:23:05,TikTok,wynanhdao,27,neko tea trà_sữa tại nhà,24,neko tea trà_sữa tại nhà,5,Neutral,0.9977881908416748,predicted,3
7357315186377032466,highlands,@15th607🌷 @yn_07 tín hiệu vũ trụ,0,2024-04-13 18:40:41,TikTok,nu_hoang_mit_uot_,32,th yn_ tín hiệu vũ trụ,22,th yn_ tín_hiệu vũ_trụ,4,Positive,0.5156392455101013,predicted,3
7357203991149200136,highlands,@MinMinStore83 thị trường quá tiềm năng,0,2024-04-13 11:29:09,TikTok,dulichcanhnong,39,minminstore thị trường quá tiềm năng,36,minminstore thị_trường quá tiềm_năng,4,Neutral,0.9531441926956176,predicted,0
7356977901214860050,highlands,Tag đến khi nào được uống @Cuong Do 🤣,0,2024-04-12 20:51:49,TikTok,vy.ly1608,37,tag đến khi nào được uống cuong do,34,tag đến khi nào được uống cuong do,8,Neutral,1.0,predicted,2
7356858606304707345,highlands,@B.wijg @✧˚⋆｡˚˙Karina Asa 𓍢ִ໋🌷͙֒₊˚ෆ aluuuu:> t muốn,0,2024-04-12 13:09:04,TikTok,saani_addo,51,b wijg karina asa aluuuu t muốn,31,b wijg karina asa aluuuu t muốn,7,Neutral,0.9599343538284302,predicted,3
7362537085514859272,highlands,@qchie✌️✌️🫶 @🌹Ngọc @Lan Phuong @klinh🐰🤯 dg uống mlem mlem,1,2024-04-27 20:24:13,TikTok,l.t.h.n2911,57,qchie ngọc lan phuong klinh dg uống mlem mlem,45,qchie ngọc_lan phuong klinh dg uống mlem mlem,8,Positive,0.7486799359321594,predicted,2
7366518053321917192,highlands,Trà thạch đào>>>,0,2024-05-08 13:52:26,TikTok,ryuzaki_tquang,16,trà thạch đào,13,trà thạch đào,3,Neutral,0.996444284915924,predicted,2
7362224971559371537,highlands,"Món mới uống dở, như đang uống siro😂",0,2024-04-27 00:13:16,TikTok,user914455833,36,món mới uống dở như đang uống siro,34,món mới uống dở_như đang uống siro,7,Negative,0.9937089681625366,predicted,2
